"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"#TourTVE una duda, que puertos de la sierra de Cazorla pillara esta vuelta a España?",FALSE,0,NA,2017-07-23 16:23:55,FALSE,NA,"889159150839713792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Javi080103",0,FALSE,FALSE,NA,NA
"#TourTVE Javier Guillén, una etiqueta que se ha perdido y era muy @lavuelta: META VOLANTE. Habría que recuperar al menos la denominación.",FALSE,13,NA,2017-07-23 16:23:55,FALSE,NA,"889159147232669696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","juanfdelacruz",3,FALSE,FALSE,NA,NA
"#TourTVE el maillot de mejor joven es una tontería. Una clasificación que no pueden disputar todos los corredores? Venga ya",FALSE,0,NA,2017-07-23 16:23:54,FALSE,NA,"889159146519629830",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","raiderzzz100100",0,FALSE,FALSE,NA,NA
"#TourTVE en Catalunya subidas al turó de l'home o al coll de Pradell darían mucho juego",FALSE,1,NA,2017-07-23 16:23:46,FALSE,NA,"889159109794304001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marcdiaz7",0,FALSE,FALSE,NA,NA
"Javier,Para cuando la subida de el mítico puerto de malagón(abantos)? #TourTVE",FALSE,0,NA,2017-07-23 16:23:44,FALSE,NA,"889159104547172352",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","una801sanz",0,FALSE,FALSE,NA,NA
"#TourTVE París  espectacular como siempre!!!!<ed><U+00A0><U+00BD><ed><U+00B7><U+00BC>",FALSE,3,NA,2017-07-23 16:23:38,FALSE,NA,"889159077590446081",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Colina112",0,FALSE,FALSE,NA,NA
"Erviti, Schär, Lutsenko, Impey, Vermote, Burghardt, Politt, Calmejane y Smith en cabeza. #TourTVE",FALSE,0,NA,2017-07-23 16:23:31,FALSE,NA,"889159048393887745",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Alpe__dHuez",2,FALSE,FALSE,NA,NA
"El maillot de lá combinada es muy nuestro....igual que vuestros recorridos,Ridículos!!! #TourTVE",FALSE,0,NA,2017-07-23 16:23:23,FALSE,NA,"889159016185835520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","InacioBellas",0,FALSE,FALSE,NA,NA
"RT @Visko_: El maillot de la Combinada es muy vuestro, eso es verdad. UNA PUTA MIERDA muy vuestra. #TourTVE @lavuelta",FALSE,0,NA,2017-07-23 16:23:16,FALSE,NA,"889158986527854592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","victorgphe",3,TRUE,FALSE,NA,NA
"#TourTVE  ¿Para cuándo el espectacular Coll de Pradell (Berguedà) con sus tramos de cemento y rampas del 25% en la Vuelta?",FALSE,3,NA,2017-07-23 16:23:11,FALSE,NA,"889158963870216192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andreasgonzalez",0,FALSE,FALSE,NA,NA
"#tourTVE 

¿Y Ancares por Pan do Zarco?",FALSE,0,NA,2017-07-23 16:23:07,FALSE,NA,"889158949479559168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alxblor",0,FALSE,FALSE,NA,NA
"#TourTVE puerto mas duro de españa https://t.co/nfk9WJVz6L",FALSE,2,NA,2017-07-23 16:23:06,FALSE,NA,"889158944983322625",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","s3rgio_00",0,FALSE,FALSE,NA,NA
"#TourTVE Perico, recuerdas el que quedó segundo en La Vuelta a pocos segundos del primero, y estuvo en Madrid atacando? Como se llamaba?",FALSE,0,NA,2017-07-23 16:23:04,FALSE,NA,"889158936019992576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cesar_Groguet",0,FALSE,FALSE,NA,NA
"#TourTVE Esta mal visto atacar en la ultima etapa entre los hombres importantes de la general?",FALSE,0,NA,2017-07-23 16:23:03,FALSE,NA,"889158928583581696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sergarar",0,FALSE,FALSE,NA,NA
"#TourTVE qué os parece un final de etapa en el puerto del Alto Rey (Guadalajara).

Gracias.

https://t.co/xvph96QTDK",FALSE,1,NA,2017-07-23 16:22:44,FALSE,NA,"889158853010612225",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jjillana",0,FALSE,FALSE,NA,NA
"RT @Alpe__dHuez: El maillot de la combinada, la mayor ridiculez que jamas he visto. #TourTVE",FALSE,0,NA,2017-07-23 16:22:39,FALSE,NA,"889158832043286528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rubennietotapia",6,TRUE,FALSE,NA,NA
"Pedro, ¿contra qué corredor o corredores contra los cuales nunca competiste (anteriores y posteriores) te gustaría haber competido? #TourTVE",FALSE,0,NA,2017-07-23 16:22:39,FALSE,NA,"889158831447695360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JPac97_",0,FALSE,FALSE,NA,NA
"#TourTVE Quitar el paso por Covadonga debería estar prohibido, ¿En qué vamos a desembocar?",FALSE,0,NA,2017-07-23 16:22:35,FALSE,NA,"889158811763736576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jos58093674",0,FALSE,FALSE,NA,NA
"Primer paso por línea de meta 
Hay una fuga numerosa a 16"" del pelotón 
#TourTVE",FALSE,0,NA,2017-07-23 16:22:32,FALSE,NA,"889158799789101056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jose_Maria_90",0,FALSE,FALSE,NA,NA
"#TourTVE Javier para cuando una llegada al Repetidor de MIJAS?(Málaga)Sus últimos  5km al 9,8%",FALSE,0,NA,2017-07-23 16:22:30,FALSE,NA,"889158793489207297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alejandrort17",0,FALSE,FALSE,NA,NA
"#TourTVE @pedrodelgadoweb poco se habla de Dylan Groenewegen para la etapa de hoy...",FALSE,8,NA,2017-07-23 16:22:25,FALSE,NA,"889158769891999745",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pol_Her_Gar",0,FALSE,FALSE,NA,NA
"#TourTVE Quién ha sido el ciclista en activo más veterano de la historia moderna??",FALSE,0,NA,2017-07-23 16:22:18,FALSE,NA,"889158740494233600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SamuelTiosam16",0,FALSE,FALSE,NA,NA
"#TourTVE javier, alguna explicación para la etapa que se hizo el viernes?? Si estaba claro que iban a llegar asi... No tiene sentido",FALSE,0,NA,2017-07-23 16:22:16,FALSE,NA,"889158732604731392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ballena79",0,FALSE,FALSE,NA,NA
"#TourTVE ¿para cuándo subida al Veleta?",FALSE,2,NA,2017-07-23 16:22:13,FALSE,NA,"889158719971446785",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lemabouza",0,FALSE,FALSE,NA,NA
"#TourTVE para cuando llega la vuelta a Palencia?",FALSE,0,NA,2017-07-23 16:22:01,FALSE,NA,"889158671384629252",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JuanAntonio382",0,FALSE,FALSE,NA,NA
"#TourTVE Una llegada de la vuelta España a algún puerto de la sierra de Cazorla, el yelmo!! 14.26km al 7%  desnivel… https://t.co/3zYlexSTAQ",FALSE,0,NA,2017-07-23 16:21:57,TRUE,NA,"889158653282045952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","robertoagea",0,FALSE,FALSE,NA,NA
"RT @Visko_: ¿Vais a hacer o ir a X? Ya os ahorro la pregunta. ""Lo estamos mirando"" ""Me gusta mucho"" ""Tenemos contactos"" #TourTVE",FALSE,0,NA,2017-07-23 16:21:49,FALSE,NA,"889158622143549441",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Chorbo",2,TRUE,FALSE,NA,NA
"@ManoloMoll gracias a nosotros ya que la retransmisión se hace con cargo a nuestros impuestos #TourTVE y tampoco lo hacen tan bien",FALSE,1,"ManoloMoll",2017-07-23 16:21:48,FALSE,"889156715496841216","889158617215238144","293013385","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pslcbs",0,FALSE,FALSE,NA,NA
"Que función tiene maillot combinada? Se confirma participación de Marca Soler? #tourtve",FALSE,1,NA,2017-07-23 16:21:46,FALSE,NA,"889158608533041152",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","nadal_biel",0,FALSE,FALSE,NA,NA
"#TourTVE Perico ilustranos:Que desarrollo puede llevar hoy un sprinter que se juega la etapa? Merci",FALSE,0,NA,2017-07-23 16:21:35,FALSE,NA,"889158562727043072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tomys74",0,FALSE,FALSE,NA,NA
"#TourTVE Señor Guillen, alguno de esos puertos asturianos que han estado viendo es Casielles conocido como el Alpe d'huez asturiano??",FALSE,1,NA,2017-07-23 16:21:35,FALSE,NA,"889158560894132225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","baraja77",0,FALSE,FALSE,NA,NA
"El maillot de la combinada, la mayor ridiculez que jamas he visto. #TourTVE",FALSE,11,NA,2017-07-23 16:21:32,FALSE,NA,"889158549053607938",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Alpe__dHuez",6,FALSE,FALSE,NA,NA
"#TourTVE Que nos podéis contar de la subida a los Machucos en la Vuelta2017",FALSE,0,NA,2017-07-23 16:21:32,FALSE,NA,"889158548902563842",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Colina112",0,FALSE,FALSE,NA,NA
"Si el maillot amarillo se cae hoy y no puede seguir: ¿Pierde el tour?; ¿Ha pasado alguna vez?
 #TourTVE",FALSE,0,NA,2017-07-23 16:21:27,FALSE,NA,"889158529864609793",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RosarioLamadrid",0,FALSE,FALSE,NA,NA
"Para cuando el Bierzo en @lavuelta (hay mucho potencial jeje) #TourTVE .",FALSE,2,NA,2017-07-23 16:21:25,FALSE,NA,"889158518829449218",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HG79938967",1,FALSE,FALSE,NA,NA
"El maillot de la Combinada es muy vuestro, eso es verdad. UNA PUTA MIERDA muy vuestra. #TourTVE @lavuelta",FALSE,15,NA,2017-07-23 16:21:24,FALSE,NA,"889158516304379904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Visko_",3,FALSE,FALSE,NA,NA
"#TourTVE Técnicamente la realización del Tour y la retransmisión son magistrales.Los comentarista excepcionales. Todo junto para enmarcar <ed><U+00A0><U+00BD><ed><U+00B1><U+008F>",FALSE,1,NA,2017-07-23 16:21:24,FALSE,NA,"889158516006637569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ManoloMoll",0,FALSE,FALSE,NA,NA
"#TourTVE @HotelIzas, le preguntamos al Sr. Guillén o a @f_escartin ¿cómo va la CRI Huesca - Castillo de Loarre? @pedrodelgadoweb",FALSE,3,NA,2017-07-23 16:21:24,FALSE,NA,"889158515381686273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","franhervi",0,FALSE,FALSE,NA,NA
"#TourTVE  para cuando una subida a peña escrita https://t.co/ED5OdOhhXl",FALSE,0,NA,2017-07-23 16:21:21,FALSE,NA,"889158500768788482",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","s3rgio_00",0,FALSE,FALSE,NA,NA
"Para cuando la subida de el mítico  puerto de malagón(abantos)? #TourTVE",FALSE,0,NA,2017-07-23 16:21:16,FALSE,NA,"889158481881817089",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","una801sanz",0,FALSE,FALSE,NA,NA
"RT @Visko_: ¿Vais a hacer o ir a X? Ya os ahorro la pregunta. ""Lo estamos mirando"" ""Me gusta mucho"" ""Tenemos contactos"" #TourTVE",FALSE,0,NA,2017-07-23 16:21:09,FALSE,NA,"889158452936888321",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sergiogvalencia",2,TRUE,FALSE,NA,NA
"@pedrodelgadoweb a corto plazo habrá etapas por Extremadura que llevamos tiempo sin ella?  Mérida o Cáceres merecen mostrarse #TourTVE",FALSE,0,"pedrodelgadoweb",2017-07-23 16:21:01,FALSE,NA,"889158420867239937","234114719","<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","phhernandez",0,FALSE,FALSE,NA,NA
"#TourTVE. Que novedades técnicas va a tener este año la vuelta a España: Transmisiones, GPS, Televisión, satélites ...,, Etc",FALSE,0,NA,2017-07-23 16:20:58,FALSE,NA,"889158405037977601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FERNANDOVC2013",0,FALSE,FALSE,NA,NA
"#TourTVE ¿Hay alguna característica especial en la bici de un sprinter para un día como hoy?",FALSE,1,NA,2017-07-23 16:20:55,FALSE,NA,"889158395193954304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoseMan69789051",0,FALSE,FALSE,NA,NA
"#TourTVE Y contrarreloj desde la Albufera de Valencia, pasando por el puerto y ciudad de las artes de las ciencias, acabando en Mestalla?",FALSE,1,NA,2017-07-23 16:20:51,FALSE,NA,"889158377863032835",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","carlosartemio25",0,FALSE,FALSE,NA,NA
"#TourTVE Premio al mejor gregario tipo combatividad? Por dia y uno final.",FALSE,1,NA,2017-07-23 16:20:49,FALSE,NA,"889158368232919040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nacho17rs",0,FALSE,FALSE,NA,NA
"#TourTVE El Tour debería de acabar como en 1989, con una contrarreloj... Así nos quitamos la pantomima de los campos Eliseos",FALSE,1,NA,2017-07-23 16:20:48,FALSE,NA,"889158365200470017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","seminola8",0,FALSE,FALSE,NA,NA
"@TrekSegafredo @TrekBikes @hzubeldia Una gran bicicleta para un grande como Haimar Zubeldia. #TourTVE",FALSE,1,"TrekSegafredo",2017-07-23 16:20:48,FALSE,"889150795693686784","889158364378390528","58845538","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","cipri1976",0,FALSE,FALSE,NA,NA
". #TourTVE ¿Hay alguna forma de hacer sugerencias formaes  de recorrido para la vuelta? 
@pedrodelgadoweb @lavuelta",FALSE,1,NA,2017-07-23 16:20:46,FALSE,NA,"889158354563735552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HG79938967",1,FALSE,FALSE,NA,NA
"#TourTVE una cri con mucho viento desde el palmar por los arrozales pasando X sueca y final en alto antes del radar meteorológico d cullera",FALSE,0,NA,2017-07-23 16:20:44,FALSE,NA,"889158346829332480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ultrapast",0,FALSE,FALSE,NA,NA
"La vuelta 17 subira la "" el torcal""  antequera  #TourTVE",FALSE,0,NA,2017-07-23 16:20:41,FALSE,NA,"889158335701843969",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Eduard_Santos02",0,FALSE,FALSE,NA,NA
"¿Y qué hay de Portugal? La Vuelta tiene a nuestros vecinos un poco olvidados #TourTVE",FALSE,0,NA,2017-07-23 16:20:33,FALSE,NA,"889158302076219392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jlgpallero",0,FALSE,FALSE,NA,NA
"RT @ToniBerango: #TourTVE Hay bonificaciones en la última etapa? @MikelLandaMeana puede intentar meterse en el sprint final para intentar h…",FALSE,0,NA,2017-07-23 16:20:29,FALSE,NA,"889158286079139840",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","maridoputero",1,TRUE,FALSE,NA,NA
"#TourTVE Paso por Candelario antes de subir a La Covatilla o a La Plataforma final espectacular. Valverde ya sabe de este final",FALSE,0,NA,2017-07-23 16:20:28,FALSE,NA,"889158279171059712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rce9",0,FALSE,FALSE,NA,NA
"¿Para cuando una etapa de montaña por el Occidente de Asturias? #TourTVE",FALSE,1,NA,2017-07-23 16:20:22,FALSE,NA,"889158257411051520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","albulapass_",0,FALSE,FALSE,NA,NA
"#TourTVE @pedrodelgadoweb Una pregunta para Javier, si han ojeado para @lavuelta el puerto del Golobar en la montaña palentina.",FALSE,0,NA,2017-07-23 16:20:11,FALSE,NA,"889158211093352448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PalenciaLibre",0,FALSE,FALSE,NA,NA
"Que hay de la vuelta españa feminas? #TourTVE",FALSE,0,NA,2017-07-23 16:20:07,FALSE,NA,"889158192059600898",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SergioFancolor",0,FALSE,FALSE,NA,NA
"#TourTVE Hay bonificaciones en la última etapa? @MikelLandaMeana puede intentar meterse en el sprint final para intentar hacer podio",FALSE,0,NA,2017-07-23 16:19:57,FALSE,NA,"889158151249027073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ToniBerango",1,FALSE,FALSE,NA,NA
"RT @sincarisma: Mikel Landa es familia de Alfredo Landa? Gracias de antebrazo, perico @pedrodelgadoweb #TourTVE",FALSE,0,NA,2017-07-23 16:19:46,FALSE,NA,"889158103538827268",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PrtgsOportunist",3,TRUE,FALSE,NA,NA
"#TourTVE Y el Sky no valoraría trabajar para incluir a Landa en podio? Es frenar a Bardet 1', no ganar etapa. Es todo tan jerárquico <ed><U+00A0><U+00BD><ed><U+00B8><U+00B6>",FALSE,3,NA,2017-07-23 16:19:40,FALSE,NA,"889158080432414720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","annesduk",0,FALSE,FALSE,NA,NA
"#TourTVE una salida de la vuelta en Mallorca seria espectacular",FALSE,0,NA,2017-07-23 16:19:37,FALSE,NA,"889158065190297606",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Xiscontreras",0,FALSE,FALSE,NA,NA
"RT @CCCampoClaro: Se acaba @LeTour y ya con la mente en @lavuelta.Recordad 22/8 termina en Tgna.#TourTVE https://t.co/DoSilUzbH8",FALSE,0,NA,2017-07-23 16:19:32,FALSE,NA,"889158047297306624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","compakteam",1,TRUE,FALSE,NA,NA
"#TourTVE hola, sabéis que la torre Eiffel fue objeto de un timo? Se vendió dos veces como chatarra",FALSE,0,NA,2017-07-23 16:19:13,FALSE,NA,"889157966120837120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Larry84966133",0,FALSE,FALSE,NA,NA
"#TourTVE ¿Para cuándo una etapa de la Vuelta a España con final en Cartagena? @pepelopezct",FALSE,2,NA,2017-07-23 16:19:11,FALSE,NA,"889157958009061380",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","barcelona_abm",1,FALSE,FALSE,NA,NA
"#TourTVE 
Pregunta para Guillén, ¿¿Se puede hacer alguna sugerencia formal a la organización de La Vuelta, como un email??
@pedrodelgadoweb",FALSE,1,NA,2017-07-23 16:19:07,FALSE,NA,"889157941701562368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HG79938967",1,FALSE,FALSE,NA,NA
"#TourTVE Para cuando la subida de el mítico puerto de malagón(abantos)?",FALSE,0,NA,2017-07-23 16:19:05,FALSE,NA,"889157932662890497",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","una801sanz",0,FALSE,FALSE,NA,NA
"#TourTVE @pedrodelgadoweb 
Perico: te quiero! Eres el p... amo!",FALSE,0,NA,2017-07-23 16:19:00,FALSE,NA,"889157912807051264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","claudiky93",0,FALSE,FALSE,NA,NA
"#TourTVE A Gillen que encadene en una etapa en Orense A Moa, Manzaneda y Fonte da Cova por favor, se pueden añadir más KOMS y 250km 6500m",FALSE,0,NA,2017-07-23 16:18:54,FALSE,NA,"889157884218683393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ParadeloJavi",0,FALSE,FALSE,NA,NA
"Pregunta para Javier Guillén. Soria, una ciudad muy desnivelada ¿podría acoger algún evento de la vuelta ? #TourTVE",FALSE,0,NA,2017-07-23 16:18:52,FALSE,NA,"889157877532946432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DaniBorjabad6",0,FALSE,FALSE,NA,NA
"#TourTVE  Para q no pasara lo de Landa,hacer contrarreloj siempre.",FALSE,0,NA,2017-07-23 16:18:47,FALSE,NA,"889157855579955205",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","_chemi96",0,FALSE,FALSE,NA,NA
"Landa, al que mandaron por delante en el Izoard. Cuándo ha permitido Sky algo así con otro gregario? #TourTVE #TDF2017",FALSE,2,"Agus7HG",2017-07-23 16:18:44,FALSE,"889157409696079872","889157844695732225","732991780174630913","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Agus7HG",0,FALSE,FALSE,NA,NA
"RT @Visko_: Audiencias del Tour a falta de los datos del ultimo fin de semana. Ale, comentad algo #TourTVE https://t.co/j6kI1wJsSM",FALSE,0,NA,2017-07-23 16:18:40,FALSE,NA,"889157825758416896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Endika_",4,TRUE,FALSE,NA,NA
"#TourTVE gullen no habeis pensado en hacer el puerto de la drova enlazado con el alto del monduver??esta en la com.valencia y es durisimo",FALSE,1,NA,2017-07-23 16:18:39,FALSE,NA,"889157823497719808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Damidubi",0,FALSE,FALSE,NA,NA
"#TourTVE Puerto de Esperaban, en las Hurdes. Carretera buena, puerto duro y paisajes increíbles",FALSE,0,NA,2017-07-23 16:18:39,FALSE,NA,"889157823141117952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sigast1",0,FALSE,FALSE,NA,NA
"#TourTVE para Carlos y Perico, ¿creen que Nairo está sobrevalorado?",FALSE,0,NA,2017-07-23 16:18:37,FALSE,NA,"889157813615955968",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","maridoputero",0,FALSE,FALSE,NA,NA
"A los de etapas cortas y menos cronos, por qué no un fútbol en campos de 30m y partidos de 20 minutos? #TourTVE #FelizDomingo",FALSE,1,NA,2017-07-23 16:18:36,FALSE,NA,"889157810478624769",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","39x28web",0,FALSE,FALSE,NA,NA
"No estaría mal recordar los 20"" de penalización que le 'perdonaron' a Bardet... #TourTVE",FALSE,0,NA,2017-07-23 16:18:34,FALSE,NA,"889157804090642432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Marc_Marronier",0,FALSE,FALSE,NA,NA
"Mikel Landa es familia de Alfredo Landa? Gracias de antebrazo, perico @pedrodelgadoweb #TourTVE",FALSE,13,NA,2017-07-23 16:18:34,FALSE,NA,"889157803323121665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sincarisma",3,FALSE,FALSE,NA,NA
"#TourTVE un final en el refugio de Los Reales-Peñasblancas (Estepona) es viable 100%",FALSE,0,NA,2017-07-23 16:18:33,FALSE,NA,"889157797363011584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ergatobike",0,FALSE,FALSE,NA,NA
"Os pregunto a carlos de andres y a perico #tourTve quien dirias k son los favoritos para #LaVueltaEspaña ??",FALSE,0,NA,2017-07-23 16:18:32,FALSE,NA,"889157795525873666",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","markitos101",0,FALSE,FALSE,NA,NA
"#TourTVE ha pasado la organización de la vuelta por ctra de fuentes no? Van haber muchos problemas mecánicos",FALSE,0,NA,2017-07-23 16:18:31,FALSE,NA,"889157791893643265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoseFcoSor",0,FALSE,FALSE,NA,NA
"@victoralse ¡No Gracias! Además no caben y sería un destrozo para una zona protegida preciosa que no nos podemos permitir #TourTVE",FALSE,0,"victoralse",2017-07-23 16:18:30,FALSE,"889156389611982849","889157783525916672","295131663","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pslcbs",0,FALSE,FALSE,NA,NA
"Como amante y aficionado al ciclismo. Para cuando otra etapa integra en Andorra??? O final arriba de #lagallina #TourTVE",FALSE,514,NA,2017-07-23 16:18:25,FALSE,NA,"889157764244701184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PuritoRodriguez",71,FALSE,FALSE,NA,NA
"Una vuelta con finales que no sean a sprint por extremadura?? #TourTVE",FALSE,0,NA,2017-07-23 16:18:17,FALSE,NA,"889157732284157952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Afb_0104",0,FALSE,FALSE,NA,NA
"RT @HG79938967: #TourTVE 
Pregunta para Guillén, ¿¿Se puede hacer alguna sugerencia formal a la organización de La Vuelta, como un email, e…",FALSE,0,NA,2017-07-23 16:18:17,FALSE,NA,"889157731583754240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HG79938967",1,TRUE,FALSE,NA,NA
"Que termine una etapa en el Rat-Penat (comarca del Garraf y provincia de Barcelona) #TourTVE @pedrodelgadoweb",FALSE,1,NA,2017-07-23 16:17:59,FALSE,NA,"889157654102388736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oriol_camprubi",0,FALSE,FALSE,NA,NA
